          INCREMENT NUMBER    1  AT FREQUENCY (CYCLES/TIME) =   500.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000659 SSD  1.0063059E-04 
   5000764      2.0932516E-05 
   5000764 SSD  3.3535725E-05 

 MAXIMUM         1.0063E-04
 AT NODE           5000659

 MINIMUM        -2.7292E-05
 AT NODE           5000508


          INCREMENT NUMBER   35  AT FREQUENCY (CYCLES/TIME) =   840.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      2.2707265E-05 
   5000456 SSD  5.3840957E-05 
   5000508      6.8411766E-05 
   5000508 SSD -1.4261971E-05 
   5000539      2.1879352E-05 
   5000539 SSD  6.9834720E-05 
   5000553      2.2647625E-05 
   5000553 SSD  5.3634590E-05 
   5000659      1.6572021E-05 
   5000659 SSD  1.0040809E-04 
   5000764      2.5315723E-05 
   5000764 SSD  4.1118471E-05 

 MAXIMUM         1.0041E-04
 AT NODE           5000659

 MINIMUM        -1.4262E-05
 AT NODE           5000508


          INCREMENT NUMBER   36  AT FREQUENCY (CYCLES/TIME) =   850.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      2.9166224E-05 
   5000456 SSD  6.1823516E-05 
   5000508      7.0519588E-05 
   5000508 SSD -1.0936433E-06 
   5000539      2.9039858E-05 
   5000539 SSD  7.6266338E-05 
   5000553      2.9091276E-05 
   5000553 SSD  6.1631399E-05 
   5000659      2.6079506E-05 
   5000659 SSD  1.0353181E-04 
   5000764      3.1334685E-05 
   5000764 SSD  5.0204369E-05 

 MAXIMUM         1.0353E-04
 AT NODE           5000659

 MINIMUM        -1.0936E-06
 AT NODE           5000508


          INCREMENT NUMBER   37  AT FREQUENCY (CYCLES/TIME) =   860.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      3.7965661E-05 
   5000456 SSD  7.2689420E-05 
   5000508      7.5796892E-05 
   5000508 SSD  1.3796592E-05 
   5000539      3.8443128E-05 
   5000539 SSD  8.5893435E-05 
   5000553      3.7872654E-05 
   5000553 SSD  7.2504144E-05 
   5000659      3.7364797E-05 
   5000659 SSD  1.1053154E-04 
   5000764      3.9796293E-05 
   5000764 SSD  6.1930738E-05 

 MAXIMUM         1.1053E-04
 AT NODE           5000659

 MINIMUM         1.3797E-05
 AT NODE           5000508


          INCREMENT NUMBER   38  AT FREQUENCY (CYCLES/TIME) =   870.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      5.0706063E-05 
   5000456 SSD  8.8392093E-05 
   5000508      8.5609047E-05 
   5000508 SSD  3.2705895E-05 
   5000539      5.1737890E-05 
   5000539 SSD  1.0056777E-04 
   5000553      5.0589180E-05 
   5000553 SSD  8.8205796E-05 
   5000659      5.2234983E-05 
   5000659 SSD  1.2305645E-04 
   5000764      5.2288648E-05 
   5000764 SSD  7.8319052E-05 

 MAXIMUM         1.2306E-04
 AT NODE           5000659

 MINIMUM         3.2706E-05
 AT NODE           5000508


          INCREMENT NUMBER   39  AT FREQUENCY (CYCLES/TIME) =   880.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      7.0862428E-05 
   5000456 SSD  1.1317866E-04 
   5000508      1.0328260E-04 
   5000508 SSD  6.0106147E-05 
   5000539      7.2450506E-05 
   5000539 SSD  1.2446156E-04 
   5000553      7.0709755E-05 
   5000553 SSD  1.1298037E-04 
   5000659      7.4338090E-05 
   5000659 SSD  1.4514908E-04 
   5000764      7.2297444E-05 
   5000764 SSD  1.0365615E-04 

 MAXIMUM         1.4515E-04
 AT NODE           5000659

 MINIMUM         6.0106E-05
 AT NODE           5000508


          INCREMENT NUMBER   40  AT FREQUENCY (CYCLES/TIME) =   890.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      1.0767401E-04 
   5000456 SSD  1.5834721E-04 
   5000508      1.3796700E-04 
   5000508 SSD  1.0745565E-04 
   5000539      1.0991237E-04 
   5000539 SSD  1.6879589E-04 
   5000553      1.0745788E-04 
   5000553 SSD  1.5811586E-04 
   5000659      1.1314444E-04 
   5000659 SSD  1.8794547E-04 
   5000764      1.0912187E-04 
   5000764 SSD  1.4925513E-04 

 MAXIMUM         1.8795E-04
 AT NODE           5000659

 MINIMUM         1.0746E-04
 AT NODE           5000508


          INCREMENT NUMBER   41  AT FREQUENCY (CYCLES/TIME) =   900.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      1.9658446E-04 
   5000456 SSD  2.6724705E-04 
   5000508      2.2508786E-04 
   5000508 SSD  2.1825241E-04 
   5000539      1.9987366E-04 
   5000539 SSD  2.7675490E-04 
   5000553      1.9621727E-04 
   5000553 SSD  2.6692106E-04 
   5000659      2.0474292E-04 
   5000659 SSD  2.9457972E-04 
   5000764      1.9846896E-04 
   5000764 SSD  2.5842647E-04 

 MAXIMUM         2.9458E-04
 AT NODE           5000659

 MINIMUM         1.9622E-04
 AT NODE           5000553


          INCREMENT NUMBER   42  AT FREQUENCY (CYCLES/TIME) =   910.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456      7.1872190E-04 
   5000456 SSD  9.0603689E-04 
   5000508      7.4631231E-04 
   5000508 SSD  8.5921304E-04 
   5000539      7.2665529E-04 
   5000539 SSD  9.1301137E-04 
   5000553      7.1747252E-04 
   5000553 SSD  9.0511459E-04 
   5000659      7.3666887E-04 
   5000659 SSD  9.2980271E-04 
   5000764      7.2437386E-04 
   5000764 SSD  8.9669601E-04 

 MAXIMUM         9.2980E-04
 AT NODE           5000659

 MINIMUM         7.1747E-04
 AT NODE           5000553


          INCREMENT NUMBER   43  AT FREQUENCY (CYCLES/TIME) =   920.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -5.2919346E-04 
   5000456 SSD -6.2013145E-04 
   5000508     -5.0510019E-04 
   5000508 SSD -6.6724867E-04 
   5000539     -5.3143205E-04 
   5000539 SSD -6.0882867E-04 
   5000553     -5.2833644E-04 
   5000553 SSD -6.1960570E-04 
   5000659     -5.3115290E-04 
   5000659 SSD -5.9351843E-04 
   5000764     -5.3328308E-04 
   5000764 SSD -6.2702493E-04 

 MAXIMUM        -5.0510E-04
 AT NODE           5000508

 MINIMUM        -6.6725E-04
 AT NODE           5000508


          INCREMENT NUMBER   44  AT FREQUENCY (CYCLES/TIME) =   930.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -2.0720295E-04 
   5000456 SSD -2.2613279E-04 
   5000508     -1.8403397E-04 
   5000508 SSD -2.7173168E-04 
   5000539     -2.0651066E-04 
   5000539 SSD -2.1649068E-04 
   5000553     -2.0688980E-04 
   5000553 SSD -2.2597365E-04 
   5000659     -2.0292405E-04 
   5000659 SSD -2.0206278E-04 
   5000764     -2.0902450E-04 
   5000764 SSD -2.3328433E-04 

 MAXIMUM        -1.8403E-04
 AT NODE           5000508

 MINIMUM        -2.7173E-04
 AT NODE           5000508


          INCREMENT NUMBER   45  AT FREQUENCY (CYCLES/TIME) =   940.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -1.3380926E-04 
   5000456 SSD -1.3619141E-04 
   5000508     -1.1183863E-04 
   5000508 SSD -1.8073365E-04 
   5000539     -1.3227916E-04 
   5000539 SSD -1.2721739E-04 
   5000553     -1.3362011E-04 
   5000553 SSD -1.3611222E-04 
   5000659     -1.2752407E-04 
   5000659 SSD -1.1367484E-04 
   5000764     -1.3525101E-04 
   5000764 SSD -1.4320632E-04 

 MAXIMUM        -1.1184E-04
 AT NODE           5000508

 MINIMUM        -1.8073E-04
 AT NODE           5000508


          INCREMENT NUMBER   46  AT FREQUENCY (CYCLES/TIME) =   950.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -1.0126373E-04 
   5000456 SSD -9.6209517E-05 
   5000508     -8.0460907E-05 
   5000508 SSD -1.3986839E-04 
   5000539     -9.9250283E-05 
   5000539 SSD -8.7716543E-05 
   5000553     -1.0112948E-04 
   5000553 SSD -9.6163571E-05 
   5000659     -9.3720765E-05 
   5000659 SSD -7.5010334E-05 
   5000764     -1.0262823E-04 
   5000764 SSD -1.0304135E-04 

 MAXIMUM        -7.5010E-05
 AT NODE           5000659

 MINIMUM        -1.3987E-04
 AT NODE           5000508


          INCREMENT NUMBER   47  AT FREQUENCY (CYCLES/TIME) =   960.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -8.2866273E-05 
   5000456 SSD -7.3530959E-05 
   5000508     -6.3173544E-05 
   5000508 SSD -1.1642604E-04 
   5000539     -8.0499066E-05 
   5000539 SSD -6.5440129E-05 
   5000553     -8.2762907E-05 
   5000553 SSD -7.3502306E-05 
   5000659     -7.4358947E-05 
   5000659 SSD -5.3524200E-05 
   5000764     -8.4253361E-05 
   5000764 SSD -8.0174577E-05 

 MAXIMUM        -5.3524E-05
 AT NODE           5000659

 MINIMUM        -1.1643E-04
 AT NODE           5000508


          INCREMENT NUMBER   48  AT FREQUENCY (CYCLES/TIME) =   970.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -7.1022443E-05 
   5000456 SSD -5.8867751E-05 
   5000508     -5.2381839E-05 
   5000508 SSD -1.0109305E-04 
   5000539     -6.8366257E-05 
   5000539 SSD -5.1133766E-05 
   5000553     -7.0938780E-05 
   5000553 SSD -5.8849164E-05 
   5000659     -6.1710390E-05 
   5000659 SSD -3.9968798E-05 
   5000764     -7.2474996E-05 
   5000764 SSD -6.5327655E-05 

 MAXIMUM        -3.9969E-05
 AT NODE           5000659

 MINIMUM        -1.0109E-04
 AT NODE           5000508


          INCREMENT NUMBER   49  AT FREQUENCY (CYCLES/TIME) =   980.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -6.2747292E-05 
   5000456 SSD -4.8569747E-05 
   5000508     -4.5105588E-05 
   5000508 SSD -9.0202528E-05 
   5000539     -5.9840927E-05 
   5000539 SSD -4.1162352E-05 
   5000553     -6.2677201E-05 
   5000553 SSD -4.8557398E-05 
   5000659     -5.2734908E-05 
   5000659 SSD -3.0715467E-05 
   5000764     -6.4286205E-05 
   5000764 SSD -5.4852848E-05 

 MAXIMUM        -3.0715E-05
 AT NODE           5000659

 MINIMUM        -9.0203E-05
 AT NODE           5000508


          INCREMENT NUMBER   50  AT FREQUENCY (CYCLES/TIME) =   990.00000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -5.6628780E-05 
   5000456 SSD -4.0910583E-05 
   5000508     -3.9938277E-05 
   5000508 SSD -8.2015688E-05 
   5000539     -5.3498435E-05 
   5000539 SSD -3.3807874E-05 
   5000553     -5.6568520E-05 
   5000553 SSD -4.0902238E-05 
   5000659     -4.5992686E-05 
   5000659 SSD -2.4051757E-05 
   5000764     -5.8264825E-05 
   5000764 SSD -4.7024009E-05 

 MAXIMUM        -2.4052E-05
 AT NODE           5000659

 MINIMUM        -8.2016E-05
 AT NODE           5000508


          INCREMENT NUMBER   51  AT FREQUENCY (CYCLES/TIME) =   1000.0000    
  
  
  
  
                                       N O D E   O U T P U T
  
  
  
  
   THE FOLLOWING TABLE IS PRINTED FOR NODES BELONGING TO NODE SET POR
  
       NODE FOOT-  POR          
            NOTE
  
   5000456     -5.1912242E-05 
   5000456 SSD -3.4967888E-05 
   5000508     -3.6130467E-05 
   5000508 SSD -7.5600399E-05 
   5000539     -4.8577190E-05 
   5000539 SSD -2.8153268E-05 
   5000553     -5.1859351E-05 
   5000553 SSD -3.4962152E-05 
   5000659     -4.0713179E-05 
   5000659 SSD -1.9065279E-05 
   5000764     -5.3650951E-05 
   5000764 SSD -4.0918244E-05
